time,elevation,lat,lon
2012-09-03T11:18:38Z,181.5,43.0448580,-73.4079730
2012-09-03T11:18:40Z,182.3,43.0449700,-73.4079540
2012-09-03T11:18:42Z,183.5,43.0450900,-73.4079260
2012-09-03T11:18:44Z,184.3,43.0451950,-73.4078910
2012-09-03T11:18:46Z,184.8,43.0452990,-73.4078540
2012-09-03T11:18:49Z,185.0,43.0453900,-73.4078250
2012-09-03T11:18:51Z,185.1,43.0454810,-73.4077980
2012-09-03T11:18:52Z,185.2,43.0455840,-73.4077670
2012-09-03T11:18:54Z,185.1,43.0456810,-73.4077370
2012-09-03T11:18:56Z,184.9,43.0457890,-73.4077160
2012-09-03T11:18:58Z,184.5,43.0459170,-73.4076990
2012-09-03T11:19:00Z,183.7,43.0460440,-73.4076870
2012-09-03T11:19:02Z,182.7,43.0461760,-73.4076900
2012-09-03T11:19:04Z,181.5,43.0463140,-73.4077110
2012-09-03T11:19:06Z,180.9,43.0464580,-73.4077500
2012-09-03T11:19:08Z,180.5,43.0465970,-73.4078100
2012-09-03T11:19:09Z,180.3,43.0466840,-73.4078480
2012-09-03T11:19:10Z,179.8,43.0467700,-73.4078930
2012-09-03T11:19:11Z,179.4,43.0468550,-73.4079420
2012-09-03T11:19:13Z,178.8,43.0469980,-73.4080510
2012-09-03T11:19:15Z,178.6,43.0471220,-73.4081590
2012-09-03T11:19:17Z,179.1,43.0472470,-73.4082760
2012-09-03T11:19:19Z,179.7,43.0473350,-73.4084270
2012-09-03T11:19:21Z,180.8,43.0474170,-73.4085930
2012-09-03T11:19:23Z,181.8,43.0474960,-73.4087540
2012-09-03T11:19:25Z,182.0,43.0475690,-73.4089120
2012-09-03T11:19:27Z,181.4,43.0476340,-73.4090700
2012-09-03T11:19:29Z,180.7,43.0476970,-73.4092230
2012-09-03T11:19:31Z,180.6,43.0477540,-73.4093790
2012-09-03T11:19:33Z,180.9,43.0478080,-73.4095410
2012-09-03T11:19:35Z,181.3,43.0478610,-73.4096980
2012-09-03T11:19:37Z,181.3,43.0479120,-73.4098410
2012-09-03T11:19:40Z,181.1,43.0479650,-73.4099870
2012-09-03T11:19:41Z,180.8,43.0480160,-73.4101270
2012-09-03T11:19:43Z,180.7,43.0480700,-73.4102680
2012-09-03T11:19:45Z,180.5,43.0481140,-73.4103930
2012-09-03T11:19:47Z,180.5,43.0481620,-73.4105370
2012-09-03T11:19:49Z,180.7,43.0482050,-73.4106700
2012-09-03T11:19:51Z,180.8,43.0482480,-73.4108180
2012-09-03T11:19:53Z,181.0,43.0482850,-73.4109530
2012-09-03T11:19:55Z,181.3,43.0483210,-73.4110860
2012-09-03T11:19:57Z,181.6,43.0483550,-73.4112230
2012-09-03T11:19:59Z,181.8,43.0483850,-73.4113540
2012-09-03T11:20:01Z,182.2,43.0484270,-73.4114980
2012-09-03T11:20:03Z,182.6,43.0484740,-73.4116470
2012-09-03T11:20:05Z,182.9,43.0485120,-73.4117840
2012-09-03T11:20:07Z,183.0,43.0485490,-73.4119210
2012-09-03T11:20:09Z,183.2,43.0485900,-73.4120520
2012-09-03T11:20:11Z,183.2,43.0486330,-73.4122010
2012-09-03T11:20:13Z,183.0,43.0486830,-73.4123670
2012-09-03T11:20:15Z,182.7,43.0487300,-73.4125310
2012-09-03T11:20:17Z,182.2,43.0487820,-73.4126890
2012-09-03T11:20:19Z,182.3,43.0488360,-73.4128660
2012-09-03T11:20:21Z,182.5,43.0488950,-73.4130400
2012-09-03T11:20:23Z,182.9,43.0489520,-73.4132060
2012-09-03T11:20:25Z,183.9,43.0490130,-73.4133640
2012-09-03T11:20:27Z,184.5,43.0490750,-73.4135160
2012-09-03T11:20:29Z,184.8,43.0491370,-73.4136710
2012-09-03T11:20:31Z,185.0,43.0491950,-73.4138210
2012-09-03T11:20:33Z,185.2,43.0492530,-73.4139710
2012-09-03T11:20:35Z,185.4,43.0493130,-73.4141200
2012-09-03T11:20:37Z,185.6,43.0493640,-73.4142540
2012-09-03T11:20:39Z,185.7,43.0494140,-73.4143760
2012-09-03T11:20:41Z,185.7,43.0494620,-73.4145020
2012-09-03T11:20:43Z,185.6,43.0495120,-73.4146440
2012-09-03T11:20:45Z,185.5,43.0495600,-73.4147980
2012-09-03T11:20:47Z,185.3,43.0496020,-73.4149560
2012-09-03T11:20:49Z,185.1,43.0496450,-73.4151140
2012-09-03T11:20:51Z,185.1,43.0496890,-73.4152750
2012-09-03T11:20:53Z,185.1,43.0497320,-73.4154350
2012-09-03T11:20:55Z,185.3,43.0497740,-73.4155840
2012-09-03T11:20:57Z,185.9,43.0498190,-73.4157340
2012-09-03T11:20:59Z,186.5,43.0498580,-73.4158760
2012-09-03T11:21:01Z,187.1,43.0499020,-73.4160220
2012-09-03T11:21:03Z,187.8,43.0499420,-73.4161420
2012-09-03T11:21:05Z,188.3,43.0499790,-73.4162840
2012-09-03T11:21:07Z,188.6,43.0500140,-73.4164130
2012-09-03T11:21:09Z,188.9,43.0500450,-73.4165290
2012-09-03T11:21:11Z,189.1,43.0500810,-73.4166520
2012-09-03T11:21:14Z,189.5,43.0501290,-73.4168190
2012-09-03T11:21:16Z,190.1,43.0501630,-73.4169390
2012-09-03T11:21:19Z,191.2,43.0502050,-73.4170980
2012-09-03T11:21:22Z,191.9,43.0502430,-73.4172680
2012-09-03T11:21:25Z,192.2,43.0502800,-73.4174320
2012-09-03T11:21:28Z,192.4,43.0503040,-73.4175780
2012-09-03T11:21:31Z,192.7,43.0503220,-73.4177320
2012-09-03T11:21:34Z,193.3,43.0503390,-73.4179130
2012-09-03T11:21:38Z,194.1,43.0503590,-73.4180840
2012-09-03T11:21:40Z,194.7,43.0503690,-73.4182240
2012-09-03T11:21:43Z,195.2,43.0503750,-73.4183490
2012-09-03T11:21:46Z,196.0,43.0503760,-73.4184860
2012-09-03T11:21:49Z,197.0,43.0503810,-73.4186320
2012-09-03T11:21:52Z,197.9,43.0503890,-73.4187760
2012-09-03T11:21:55Z,198.7,43.0503970,-73.4189250
2012-09-03T11:21:58Z,199.1,43.0503990,-73.4190580
2012-09-03T11:22:02Z,199.4,43.0503850,-73.4192190
2012-09-03T11:22:05Z,199.6,43.0503680,-73.4193620
2012-09-03T11:22:08Z,200.0,43.0503550,-73.4194850
2012-09-03T11:22:11Z,200.5,43.0503380,-73.4196170
2012-09-03T11:22:14Z,201.0,43.0503250,-73.4197550
2012-09-03T11:22:17Z,201.9,43.0503020,-73.4198850
2012-09-03T11:22:20Z,202.7,43.0502610,-73.4200320
2012-09-03T11:22:23Z,202.9,43.0501930,-73.4201490
2012-09-03T11:22:26Z,203.0,43.0501420,-73.4202530
2012-09-03T11:22:29Z,203.0,43.0500880,-73.4203630
2012-09-03T11:22:34Z,202.7,43.0500130,-73.4205120
2012-09-03T11:22:35Z,202.3,43.0499530,-73.4206060
2012-09-03T11:22:37Z,201.0,43.0498150,-73.4208240
2012-09-03T11:22:39Z,200.0,43.0497330,-73.4209710
2012-09-03T11:22:41Z,199.2,43.0496540,-73.4211080
2012-09-03T11:22:43Z,198.5,43.0495720,-73.4212430
2012-09-03T11:22:45Z,198.2,43.0494970,-73.4213720
2012-09-03T11:22:47Z,198.0,43.0494140,-73.4214930
2012-09-03T11:22:49Z,197.9,43.0493430,-73.4216130
2012-09-03T11:22:51Z,197.7,43.0492730,-73.4217300
2012-09-03T11:22:53Z,197.1,43.0491950,-73.4218670
2012-09-03T11:22:55Z,196.8,43.0491400,-73.4219900
2012-09-03T11:22:57Z,197.4,43.0490810,-73.4221290
2012-09-03T11:22:59Z,198.4,43.0490190,-73.4222680
2012-09-03T11:23:01Z,199.4,43.0489710,-73.4223740
2012-09-03T11:23:04Z,200.6,43.0488960,-73.4225290
2012-09-03T11:23:07Z,201.7,43.0488290,-73.4226510
2012-09-03T11:23:10Z,203.4,43.0487610,-73.4227830
2012-09-03T11:23:13Z,205.6,43.0486900,-73.4229280
2012-09-03T11:23:16Z,207.0,43.0486280,-73.4230690
2012-09-03T11:23:19Z,207.8,43.0485640,-73.4231930
2012-09-03T11:23:22Z,208.4,43.0485050,-73.4233160
2012-09-03T11:23:25Z,209.1,43.0484470,-73.4234310
2012-09-03T11:23:28Z,209.7,43.0483920,-73.4235390
2012-09-03T11:23:31Z,210.1,43.0483260,-73.4236560
2012-09-03T11:23:34Z,210.4,43.0482510,-73.4237700
2012-09-03T11:23:37Z,210.8,43.0481660,-73.4238660
2012-09-03T11:23:40Z,211.2,43.0480670,-73.4239730
2012-09-03T11:23:43Z,211.6,43.0479720,-73.4240740
2012-09-03T11:23:45Z,211.9,43.0478980,-73.4241560
2012-09-03T11:23:47Z,212.2,43.0478270,-73.4242400
2012-09-03T11:23:50Z,212.7,43.0477380,-73.4243700
2012-09-03T11:23:53Z,213.2,43.0476700,-73.4245020
2012-09-03T11:23:57Z,213.6,43.0476130,-73.4246420
2012-09-03T11:23:59Z,214.0,43.0475710,-73.4247960
2012-09-03T11:24:02Z,214.4,43.0475460,-73.4249510
2012-09-03T11:24:05Z,214.9,43.0475270,-73.4251120
2012-09-03T11:24:08Z,215.4,43.0475080,-73.4252810
2012-09-03T11:24:11Z,215.9,43.0475000,-73.4254570
2012-09-03T11:24:14Z,216.3,43.0474910,-73.4256340
2012-09-03T11:24:17Z,216.8,43.0474760,-73.4258080
2012-09-03T11:24:20Z,217.1,43.0474610,-73.4259850
2012-09-03T11:24:23Z,217.4,43.0474440,-73.4261620
2012-09-03T11:24:26Z,217.6,43.0474230,-73.4263420
2012-09-03T11:24:29Z,218.0,43.0474060,-73.4265270
2012-09-03T11:24:31Z,218.3,43.0473950,-73.4266510
2012-09-03T11:24:33Z,218.5,43.0473830,-73.4267770
2012-09-03T11:24:35Z,218.8,43.0473710,-73.4269030
2012-09-03T11:24:37Z,219.1,43.0473590,-73.4270260
2012-09-03T11:24:40Z,219.6,43.0473380,-73.4271940
2012-09-03T11:24:43Z,220.0,43.0473220,-73.4273560
2012-09-03T11:24:46Z,220.5,43.0473050,-73.4275070
2012-09-03T11:24:49Z,221.4,43.0472830,-73.4276760
2012-09-03T11:24:52Z,222.5,43.0472650,-73.4278480
2012-09-03T11:24:55Z,223.4,43.0472500,-73.4279970
2012-09-03T11:24:58Z,224.4,43.0472460,-73.4281310
2012-09-03T11:25:01Z,225.7,43.0472300,-73.4282970
2012-09-03T11:25:04Z,226.7,43.0472120,-73.4284560
2012-09-03T11:25:07Z,228.2,43.0472010,-73.4286000
2012-09-03T11:25:10Z,229.7,43.0471970,-73.4287290
2012-09-03T11:25:15Z,231.5,43.0471780,-73.4288940
2012-09-03T11:25:18Z,232.2,43.0471550,-73.4290420
2012-09-03T11:25:22Z,232.9,43.0471340,-73.4291740
2012-09-03T11:25:26Z,234.2,43.0471140,-73.4293200
2012-09-03T11:25:30Z,235.5,43.0471030,-73.4294680
2012-09-03T11:25:34Z,236.9,43.0470840,-73.4296240
2012-09-03T11:25:38Z,238.2,43.0470630,-73.4297670
2012-09-03T11:25:42Z,239.6,43.0470430,-73.4299090
2012-09-03T11:25:47Z,240.9,43.0470300,-73.4300520
2012-09-03T11:25:50Z,242.1,43.0470360,-73.4301870
2012-09-03T11:25:53Z,242.9,43.0470320,-73.4303170
2012-09-03T11:25:57Z,243.8,43.0470240,-73.4304700
2012-09-03T11:26:01Z,244.7,43.0469990,-73.4306310
2012-09-03T11:26:05Z,245.6,43.0469720,-73.4307590
2012-09-03T11:26:08Z,246.5,43.0469560,-73.4309090
2012-09-03T11:26:12Z,247.3,43.0469520,-73.4310640
2012-09-03T11:26:16Z,247.9,43.0469550,-73.4312180
2012-09-03T11:26:19Z,248.2,43.0469450,-73.4313450
2012-09-03T11:26:23Z,248.4,43.0469220,-73.4315040
2012-09-03T11:26:27Z,248.7,43.0469000,-73.4316610
2012-09-03T11:26:30Z,249.0,43.0468810,-73.4317880
2012-09-03T11:26:33Z,249.3,43.0468630,-73.4319150
2012-09-03T11:26:36Z,249.7,43.0468480,-73.4320370
2012-09-03T11:26:39Z,250.2,43.0468420,-73.4321610
2012-09-03T11:26:42Z,250.7,43.0468490,-73.4322870
2012-09-03T11:26:46Z,251.3,43.0468540,-73.4324460
2012-09-03T11:26:49Z,251.8,43.0468520,-73.4325910
2012-09-03T11:26:52Z,252.5,43.0468410,-73.4327230
2012-09-03T11:26:55Z,253.0,43.0468230,-73.4328490
2012-09-03T11:26:58Z,253.8,43.0468090,-73.4329850
2012-09-03T11:27:01Z,254.6,43.0467980,-73.4331080
2012-09-03T11:27:04Z,255.5,43.0467760,-73.4332520
2012-09-03T11:27:07Z,256.2,43.0467500,-73.4334030
2012-09-03T11:27:10Z,256.7,43.0467380,-73.4335290
2012-09-03T11:27:13Z,257.6,43.0467290,-73.4336570
2012-09-03T11:27:18Z,259.2,43.0467120,-73.4338200
2012-09-03T11:27:20Z,260.3,43.0467030,-73.4339520
2012-09-03T11:27:23Z,261.2,43.0466930,-73.4340770
2012-09-03T11:27:26Z,262.3,43.0466840,-73.4342030
2012-09-03T11:27:30Z,264.6,43.0466810,-73.4343610
2012-09-03T11:27:33Z,266.4,43.0466620,-73.4344850
2012-09-03T11:27:36Z,267.6,43.0466380,-73.4346090
2012-09-03T11:27:39Z,268.1,43.0466140,-73.4347360
2012-09-03T11:27:42Z,268.4,43.0465930,-73.4348620
2012-09-03T11:27:46Z,268.9,43.0465850,-73.4350060
2012-09-03T11:27:50Z,269.6,43.0465690,-73.4351570
2012-09-03T11:27:55Z,270.8,43.0465460,-73.4352880
2012-09-03T11:27:58Z,271.7,43.0465360,-73.4354180
2012-09-03T11:28:03Z,272.1,43.0465160,-73.4355640
2012-09-03T11:28:07Z,271.8,43.0465050,-73.4357190
2012-09-03T11:28:10Z,271.4,43.0465080,-73.4358600
2012-09-03T11:28:13Z,270.4,43.0465020,-73.4360280
2012-09-03T11:28:15Z,269.5,43.0464870,-73.4361530
2012-09-03T11:28:17Z,268.6,43.0464660,-73.4363070
2012-09-03T11:28:19Z,267.3,43.0464480,-73.4364780
2012-09-03T11:28:21Z,265.9,43.0464300,-73.4366510
2012-09-03T11:28:23Z,264.5,43.0464110,-73.4368270
2012-09-03T11:28:25Z,263.9,43.0463880,-73.4369720
2012-09-03T11:28:29Z,263.8,43.0463020,-73.4370560
2012-09-03T11:28:35Z,264.0,43.0463770,-73.4369530
2012-09-03T11:28:39Z,263.1,43.0464870,-73.4369930
2012-09-03T11:28:42Z,262.1,43.0465720,-73.4370430
2012-09-03T11:28:45Z,260.6,43.0466810,-73.4370800
2012-09-03T11:28:48Z,259.1,43.0468070,-73.4371050
2012-09-03T11:28:51Z,258.3,43.0469020,-73.4371310
2012-09-03T11:28:52Z,257.4,43.0470040,-73.4371540
2012-09-03T11:28:54Z,255.7,43.0471280,-73.4371800
2012-09-03T11:28:56Z,253.5,43.0472720,-73.4372170
2012-09-03T11:28:58Z,252.7,43.0474450,-73.4372580
2012-09-03T11:28:59Z,252.3,43.0475380,-73.4372800
2012-09-03T11:29:00Z,252.1,43.0476350,-73.4373010
2012-09-03T11:29:01Z,252.0,43.0477420,-73.4373210
2012-09-03T11:29:02Z,251.9,43.0478500,-73.4373430
2012-09-03T11:29:03Z,251.7,43.0479530,-73.4373630
2012-09-03T11:29:04Z,251.5,43.0480620,-73.4373860
2012-09-03T11:29:05Z,251.3,43.0481710,-73.4374120
2012-09-03T11:29:06Z,250.8,43.0482860,-73.4374390
2012-09-03T11:29:08Z,246.9,43.0485220,-73.4374870
2012-09-03T11:29:09Z,246.9,43.0486310,-73.4375050
2012-09-03T11:29:10Z,247.0,43.0487330,-73.4375200
2012-09-03T11:29:11Z,247.1,43.0488280,-73.4375340
2012-09-03T11:29:12Z,247.2,43.0489180,-73.4375520
2012-09-03T11:29:14Z,247.4,43.0490900,-73.4375950
2012-09-03T11:29:16Z,247.8,43.0492520,-73.4376390
2012-09-03T11:29:18Z,248.4,43.0494010,-73.4376920
2012-09-03T11:29:21Z,248.9,43.0495320,-73.4377300
2012-09-03T11:29:22Z,249.9,43.0496480,-73.4377730
2012-09-03T11:29:24Z,250.7,43.0497380,-73.4378180
2012-09-03T11:29:27Z,251.5,43.0498380,-73.4378660
2012-09-03T11:29:30Z,252.1,43.0499310,-73.4379230
2012-09-03T11:29:33Z,252.5,43.0500190,-73.4379760
2012-09-03T11:29:36Z,252.6,43.0501120,-73.4380290
2012-09-03T11:29:40Z,252.6,43.0502230,-73.4380910
2012-09-03T11:29:43Z,252.8,43.0503300,-73.4381440
2012-09-03T11:29:46Z,253.0,43.0504280,-73.4382010
2012-09-03T11:29:49Z,253.4,43.0505260,-73.4382660
2012-09-03T11:29:52Z,253.4,43.0505940,-73.4383920
2012-09-03T11:29:55Z,252.3,43.0506120,-73.4385520
2012-09-03T11:29:57Z,251.0,43.0506100,-73.4387070
2012-09-03T11:29:59Z,250.8,43.0505940,-73.4388800
2012-09-03T11:30:01Z,250.7,43.0505800,-73.4390710
2012-09-03T11:30:03Z,250.0,43.0505850,-73.4392770
2012-09-03T11:30:05Z,247.4,43.0505930,-73.4395170
2012-09-03T11:30:07Z,243.4,43.0506200,-73.4397730
2012-09-03T11:30:08Z,241.6,43.0506370,-73.4399090
2012-09-03T11:30:09Z,239.6,43.0506540,-73.4400430
2012-09-03T11:30:10Z,237.8,43.0506750,-73.4401930
2012-09-03T11:30:11Z,237.4,43.0506960,-73.4403330
2012-09-03T11:30:12Z,237.5,43.0507060,-73.4404750
2012-09-03T11:30:13Z,237.6,43.0507090,-73.4406200
2012-09-03T11:30:14Z,237.7,43.0507080,-73.4407600
2012-09-03T11:30:16Z,237.7,43.0506980,-73.4409760
2012-09-03T11:30:18Z,237.6,43.0506900,-73.4411540
2012-09-03T11:30:20Z,237.1,43.0506730,-73.4413150
2012-09-03T11:30:22Z,236.2,43.0506480,-73.4415180
2012-09-03T11:30:23Z,235.6,43.0506330,-73.4416430
2012-09-03T11:30:24Z,234.8,43.0506180,-73.4417730
2012-09-03T11:30:25Z,234.0,43.0506040,-73.4419070
2012-09-03T11:30:26Z,233.2,43.0505860,-73.4420500
2012-09-03T11:30:27Z,232.3,43.0505710,-73.4422010
2012-09-03T11:30:28Z,231.3,43.0505510,-73.4423620
2012-09-03T11:30:29Z,230.2,43.0505350,-73.4425160
2012-09-03T11:30:30Z,228.9,43.0505200,-73.4426660
2012-09-03T11:30:31Z,227.0,43.0505070,-73.4428190
2012-09-03T11:30:32Z,225.6,43.0505000,-73.4429670
2012-09-03T11:30:33Z,225.2,43.0504940,-73.4431110
2012-09-03T11:30:34Z,225.1,43.0504940,-73.4432510
2012-09-03T11:30:35Z,225.1,43.0505020,-73.4433870
2012-09-03T11:30:36Z,225.8,43.0505150,-73.4435200
2012-09-03T11:30:38Z,227.8,43.0505490,-73.4437420
2012-09-03T11:30:40Z,230.3,43.0505880,-73.4439280
2012-09-03T11:30:42Z,232.1,43.0506240,-73.4440790
2012-09-03T11:30:44Z,233.0,43.0506580,-73.4441940
2012-09-03T11:30:47Z,233.8,43.0507090,-73.4443400
2012-09-03T11:30:50Z,233.5,43.0507560,-73.4444910
2012-09-03T11:30:53Z,232.5,43.0507810,-73.4446170
2012-09-03T11:30:56Z,231.4,43.0508040,-73.4447590
2012-09-03T11:30:58Z,230.2,43.0508260,-73.4448920
2012-09-03T11:31:02Z,228.8,43.0508670,-73.4450430
2012-09-03T11:31:04Z,227.7,43.0509570,-73.4451190
2012-09-03T11:31:06Z,226.8,43.0510650,-73.4451120
2012-09-03T11:31:08Z,225.7,43.0512080,-73.4450830
2012-09-03T11:31:10Z,224.8,43.0513710,-73.4450430
2012-09-03T11:31:12Z,223.9,43.0515430,-73.4449980
2012-09-03T11:31:13Z,223.4,43.0516310,-73.4449760
2012-09-03T11:31:14Z,222.9,43.0517210,-73.4449570
2012-09-03T11:31:16Z,222.4,43.0518110,-73.4449400
2012-09-03T11:31:17Z,221.9,43.0519460,-73.4449170
2012-09-03T11:31:18Z,221.9,43.0520810,-73.4448930
2012-09-03T11:31:20Z,222.3,43.0522550,-73.4448610
2012-09-03T11:31:21Z,222.2,43.0523460,-73.4448470
2012-09-03T11:31:22Z,222.2,43.0524400,-73.4448360
2012-09-03T11:31:23Z,222.2,43.0525320,-73.4448310
2012-09-03T11:31:25Z,222.2,43.0527050,-73.4448460
2012-09-03T11:31:27Z,222.0,43.0528740,-73.4448890
2012-09-03T11:31:28Z,221.8,43.0529620,-73.4449170
2012-09-03T11:31:30Z,221.4,43.0531240,-73.4449940
2012-09-03T11:31:32Z,221.2,43.0532870,-73.4450770
2012-09-03T11:31:35Z,221.3,43.0534400,-73.4451740
2012-09-03T11:31:36Z,221.3,43.0535540,-73.4452670
2012-09-03T11:31:37Z,221.4,43.0536780,-73.4453690
2012-09-03T11:31:39Z,221.4,43.0538110,-73.4455090
2012-09-03T11:31:41Z,221.4,43.0539330,-73.4456520
2012-09-03T11:31:43Z,221.7,43.0540590,-73.4458090
2012-09-03T11:31:45Z,222.0,43.0541870,-73.4459730
2012-09-03T11:31:46Z,222.1,43.0542560,-73.4460580
2012-09-03T11:31:47Z,222.2,43.0543250,-73.4461430
2012-09-03T11:31:49Z,222.4,43.0544480,-73.4462920
2012-09-03T11:31:51Z,222.4,43.0545690,-73.4464350
2012-09-03T11:31:53Z,222.4,43.0546870,-73.4465770
2012-09-03T11:31:55Z,222.3,43.0548060,-73.4467250
2012-09-03T11:31:57Z,222.2,43.0549160,-73.4468590
2012-09-03T11:31:59Z,222.3,43.0550280,-73.4469840
2012-09-03T11:32:01Z,222.4,43.0551520,-73.4471160
2012-09-03T11:32:03Z,222.5,43.0552750,-73.4472360
2012-09-03T11:32:05Z,222.6,43.0553920,-73.4473490
2012-09-03T11:32:08Z,222.4,43.0555170,-73.4474660
2012-09-03T11:32:09Z,221.9,43.0556300,-73.4475640
2012-09-03T11:32:11Z,221.3,43.0557430,-73.4476480
2012-09-03T11:32:13Z,219.7,43.0558840,-73.4477430
2012-09-03T11:32:15Z,218.6,43.0560260,-73.4478330
2012-09-03T11:32:17Z,218.3,43.0561700,-73.4479230
2012-09-03T11:32:19Z,218.1,43.0563120,-73.4480100
2012-09-03T11:32:21Z,217.4,43.0564630,-73.4481060
2012-09-03T11:32:23Z,216.5,43.0566080,-73.4481960
2012-09-03T11:32:25Z,216.6,43.0567460,-73.4482850
2012-09-03T11:32:27Z,217.3,43.0568800,-73.4483800
2012-09-03T11:32:29Z,217.8,43.0570130,-73.4484740
2012-09-03T11:32:31Z,218.9,43.0571340,-73.4485570
2012-09-03T11:32:33Z,219.9,43.0572410,-73.4486240
2012-09-03T11:32:35Z,220.4,43.0573370,-73.4486840
2012-09-03T11:32:37Z,220.8,43.0574360,-73.4487490
2012-09-03T11:32:39Z,221.5,43.0575300,-73.4488140
2012-09-03T11:32:41Z,222.1,43.0576220,-73.4488750
2012-09-03T11:32:43Z,222.5,43.0577200,-73.4489310
2012-09-03T11:32:45Z,222.7,43.0578200,-73.4489790
2012-09-03T11:32:47Z,222.6,43.0579150,-73.4490160
2012-09-03T11:32:49Z,222.5,43.0580200,-73.4490600
2012-09-03T11:32:51Z,222.4,43.0581230,-73.4491060
2012-09-03T11:32:53Z,222.4,43.0582110,-73.4491610
2012-09-03T11:32:55Z,222.3,43.0583110,-73.4492270
2012-09-03T11:32:57Z,222.2,43.0584190,-73.4492900
2012-09-03T11:32:59Z,222.0,43.0585330,-73.4493510
2012-09-03T11:33:01Z,221.6,43.0586510,-73.4494080
2012-09-03T11:33:03Z,221.5,43.0587720,-73.4494710
2012-09-03T11:33:05Z,221.0,43.0589150,-73.4495510
2012-09-03T11:33:07Z,218.9,43.0590550,-73.4496310
2012-09-03T11:33:09Z,217.9,43.0591750,-73.4497140
2012-09-03T11:33:11Z,217.3,43.0593290,-73.4498060
2012-09-03T11:33:13Z,216.4,43.0594720,-73.4498860
2012-09-03T11:33:15Z,214.5,43.0596280,-73.4499630
2012-09-03T11:33:17Z,211.9,43.0597830,-73.4500440
2012-09-03T11:33:18Z,211.0,43.0598690,-73.4500870
2012-09-03T11:33:19Z,210.0,43.0599710,-73.4501350
2012-09-03T11:33:20Z,208.5,43.0600740,-73.4501830
2012-09-03T11:33:21Z,206.1,43.0601880,-73.4502360
2012-09-03T11:33:22Z,204.7,43.0603050,-73.4502890
2012-09-03T11:33:23Z,204.9,43.0604180,-73.4503380
2012-09-03T11:33:24Z,206.7,43.0605240,-73.4503880
2012-09-03T11:33:25Z,208.8,43.0606210,-73.4504350
2012-09-03T11:33:26Z,209.8,43.0607230,-73.4504840
2012-09-03T11:33:27Z,210.1,43.0608130,-73.4505270
2012-09-03T11:33:28Z,210.1,43.0609230,-73.4505670
2012-09-03T11:33:29Z,210.0,43.0610320,-73.4506070
2012-09-03T11:33:30Z,209.8,43.0611370,-73.4506390
2012-09-03T11:33:31Z,209.7,43.0612330,-73.4506680
2012-09-03T11:33:33Z,209.6,43.0613880,-73.4507020
2012-09-03T11:33:35Z,209.6,43.0615360,-73.4507370
2012-09-03T11:33:37Z,209.5,43.0616690,-73.4507710
2012-09-03T11:33:39Z,209.4,43.0618040,-73.4508110
2012-09-03T11:33:41Z,209.3,43.0619460,-73.4508550
2012-09-03T11:33:43Z,209.3,43.0620990,-73.4509000
2012-09-03T11:33:45Z,209.2,43.0622480,-73.4509460
2012-09-03T11:33:47Z,209.2,43.0623930,-73.4509890
2012-09-03T11:33:50Z,209.3,43.0625460,-73.4510350
2012-09-03T11:33:51Z,209.5,43.0626920,-73.4510720
2012-09-03T11:33:53Z,209.7,43.0628330,-73.4511090
2012-09-03T11:33:55Z,210.0,43.0629670,-73.4511490
2012-09-03T11:33:57Z,210.3,43.0630930,-73.4511850
2012-09-03T11:33:59Z,210.3,43.0632210,-73.4512260
2012-09-03T11:34:01Z,210.2,43.0633430,-73.4512650
2012-09-03T11:34:03Z,209.4,43.0634780,-73.4513120
2012-09-03T11:34:05Z,207.8,43.0636230,-73.4513710
2012-09-03T11:34:07Z,206.5,43.0637690,-73.4514340
2012-09-03T11:34:09Z,205.7,43.0639310,-73.4515120
2012-09-03T11:34:11Z,205.6,43.0640750,-73.4515760
2012-09-03T11:34:13Z,205.6,43.0642300,-73.4516400
2012-09-03T11:34:15Z,205.6,43.0643670,-73.4516920
2012-09-03T11:34:17Z,205.8,43.0645100,-73.4517490
2012-09-03T11:34:20Z,205.5,43.0646520,-73.4518140
2012-09-03T11:34:21Z,204.9,43.0647550,-73.4518630
2012-09-03T11:34:23Z,202.0,43.0649670,-73.4519640
2012-09-03T11:34:25Z,200.6,43.0651310,-73.4520350
2012-09-03T11:34:27Z,199.6,43.0652980,-73.4521100
2012-09-03T11:34:28Z,199.2,43.0653880,-73.4521530
2012-09-03T11:34:29Z,198.5,43.0654830,-73.4521990
2012-09-03T11:34:30Z,197.1,43.0655820,-73.4522490
2012-09-03T11:34:31Z,195.7,43.0656720,-73.4522950
2012-09-03T11:34:32Z,194.8,43.0657680,-73.4523410
2012-09-03T11:34:33Z,194.2,43.0658670,-73.4523890
2012-09-03T11:34:34Z,193.6,43.0659700,-73.4524440
2012-09-03T11:34:35Z,193.0,43.0660720,-73.4524990
2012-09-03T11:34:36Z,192.4,43.0661810,-73.4525570
2012-09-03T11:34:37Z,191.7,43.0662890,-73.4526150
2012-09-03T11:34:38Z,190.7,43.0663940,-73.4526720
2012-09-03T11:34:39Z,189.8,43.0664940,-73.4527260
2012-09-03T11:34:40Z,188.9,43.0665940,-73.4527800
2012-09-03T11:34:41Z,188.1,43.0666910,-73.4528390
2012-09-03T11:34:42Z,187.6,43.0667850,-73.4528960
2012-09-03T11:34:43Z,187.5,43.0668730,-73.4529500
2012-09-03T11:34:45Z,188.8,43.0670290,-73.4530480
2012-09-03T11:34:47Z,191.1,43.0671630,-73.4531330
